id,name,state,pop
31139,Pierce County,Nebraska,7150
31141,Platte County,Nebraska,32505
31143,Polk County,Nebraska,5275
31145,Red Willow County,Nebraska,11006
31147,Richardson County,Nebraska,8125
31149,Rock County,Nebraska,1411
31151,Saline County,Nebraska,14416
31153,Sarpy County,Nebraska,169331
31155,Saunders County,Nebraska,20929
31157,Scotts Bluff County,Nebraska,36848
31159,Seward County,Nebraska,17089
31161,Sheridan County,Nebraska,5251
31163,Sherman County,Nebraska,3106
31165,Sioux County,Nebraska,1313
31167,Stanton County,Nebraska,6133
31169,Thayer County,Nebraska,5189
31171,Thomas County,Nebraska,699
31173,Thurston County,Nebraska,6895
31175,Valley County,Nebraska,4193
31177,Washington County,Nebraska,20223
31179,Wayne County,Nebraska,9411
31181,Webster County,Nebraska,3688
31183,Wheeler County,Nebraska,759
31185,York County,Nebraska,13883
32001,Churchill County,Nevada,24063
32003,Clark County,Nevada,2027868
32005,Douglas County,Nevada,47118
32007,Elko County,Nevada,52384
32009,Esmeralda County,Nevada,832
32011,Eureka County,Nevada,2076
32013,Humboldt County,Nevada,17363
32015,Lander County,Nevada,6032
32017,Lincoln County,Nevada,5245
32019,Lyon County,Nevada,51557
32021,Mineral County,Nevada,4614
32023,Nye County,Nevada,42297
32027,Pershing County,Nevada,6877
32029,Storey County,Nevada,3942
32031,Washoe County,Nevada,433731
32033,White Pine County,Nevada,10057
32510,"Carson City, Consolidated Municipality of[19]",Nevada,54080
33001,Belknap County,New Hampshire,60179
33003,Carroll County,New Hampshire,47499
33005,Cheshire County,New Hampshire,76610
33007,Coos County,New Hampshire,31997
33009,Grafton County,New Hampshire,89629
33011,Hillsborough County,New Hampshire,403985
33013,Merrimack County,New Hampshire,146849
33015,Rockingham County,New Hampshire,299134
33017,Strafford County,New Hampshire,124593
33019,Sullivan County,New Hampshire,42984
34001,Atlantic County,New Jersey,275862
34003,Bergen County,New Jersey,925328
34005,Burlington County,New Jersey,450838
34007,Camden County,New Jersey,512854
34009,Cape May County,New Jersey,95897
34011,Cumberland County,New Jersey,157332
34013,Essex County,New Jersey,789565
34015,Gloucester County,New Jersey,290265
34017,Hudson County,New Jersey,660282
34019,Hunterdon County,New Jersey,126250
34021,Mercer County,New Jersey,370414
34023,Middlesex County,New Jersey,828919
34025,Monmouth County,New Jersey,629672
34027,Morris County,New Jersey,499397
34029,Ocean County,New Jersey,583414
34031,Passaic County,New Jersey,505672
34033,Salem County,New Jersey,65166
34035,Somerset County,New Jersey,330585
34037,Sussex County,New Jersey,145992
34039,Union County,New Jersey,548256
34041,Warren County,New Jersey,107379
35001,Bernalillo County,New Mexico,674221
35003,Catron County,New Mexico,3607
35005,Chaves County,New Mexico,65823
35006,Cibola County,New Mexico,27335
35007,Colfax County,New Mexico,13094
35009,Curry County,New Mexico,50598
35011,De Baca County,New Mexico,1907
35013,Doña Ana County,New Mexico,213460
35015,Eddy County,New Mexico,55471
35017,Grant County,New Mexico,29328
35019,Guadalupe County,New Mexico,4551
35021,Harding County,New Mexico,693
35023,Hidalgo County,New Mexico,4654
35025,Lea County,New Mexico,68062
35027,Lincoln County,New Mexico,20105
35028,Los Alamos County[20],New Mexico,17798
35029,Luna County,New Mexico,24659
35031,McKinley County,New Mexico,73308
35033,Mora County,New Mexico,4704
35035,Otero County,New Mexico,65616
35037,Quay County,New Mexico,8662
35039,Rio Arriba County,New Mexico,40072
35041,Roosevelt County,New Mexico,19955
35043,Sandoval County,New Mexico,136575
35045,San Juan County,New Mexico,126503
35047,San Miguel County,New Mexico,28541
35049,Santa Fe County,New Mexico,147423
35051,Sierra County,New Mexico,11572
35053,Socorro County,New Mexico,17584
35055,Taos County,New Mexico,33035
35057,Torrance County,New Mexico,15717
35059,Union County,New Mexico,4370
35061,Valencia County,New Mexico,76284
36001,Albany County,New York,306945
36003,Allegany County,New York,48109
36005,Bronx County,New York,1418733
36007,Broome County,New York,197534
36009,Cattaraugus County,New York,78892
36011,Cayuga County,New York,79477
36013,Chautauqua County,New York,133080
36015,Chemung County,New York,88506
36017,Chenango County,New York,49503
36019,Clinton County,New York,81591
36021,Columbia County,New York,62243
36023,Cortland County,New York,48976
36025,Delaware County,New York,46722
36027,Dutchess County,New York,296916
36029,Erie County,New York,919866
36031,Essex County,New York,38762
36033,Franklin County,New York,51688
36035,Fulton County,New York,54586
36037,Genesee County,New York,59454
36039,Greene County,New York,48455
36041,Hamilton County,New York,4773
36043,Herkimer County,New York,64181
36045,Jefferson County,New York,119504
36047,Kings County,New York,2592149
36049,Lewis County,New York,27149
36051,Livingston County,New York,64705
36053,Madison County,New York,72382
36055,Monroe County,New York,749606
36057,Montgomery County,New York,49897
36059,Nassau County,New York,1352146
36061,New York County,New York,1626159
36063,Niagara County,New York,214249
36065,Oneida County,New York,233585
36067,Onondaga County,New York,468387
36069,Ontario County,New York,109103
36071,Orange County,New York,375592
36073,Orleans County,New York,42235
36075,Oswego County,New York,121165
36077,Otsego County,New York,61683
36079,Putnam County,New York,99645
36081,Queens County,New York,2296175
36083,Rensselaer County,New York,159918
36085,Richmond County,New York,472621
36087,Rockland County,New York,320903
36089,St. Lawrence County,New York,111963
36091,Saratoga County,New York,223865
36093,Schenectady County,New York,155333
36095,Schoharie County,New York,31844
36097,Schuyler County,New York,18460
36099,Seneca County,New York,35409
36101,Steuben County,New York,98650
36103,Suffolk County,New York,1499738
36105,Sullivan County,New York,76665
36107,Tioga County,New York,50243
36109,Tompkins County,New York,103617
36111,Ulster County,New York,180998
36113,Warren County,New York,65337
36115,Washington County,New York,63093
36117,Wayne County,New York,92473
36119,Westchester County,New York,968802
36121,Wyoming County,New York,41531
36123,Yates County,New York,25156
37001,Alamance County,North Carolina,154378
37003,Alexander County,North Carolina,36930
37005,Alleghany County,North Carolina,10939
37007,Anson County,North Carolina,26161
37009,Ashe County,North Carolina,27151
37011,Avery County,North Carolina,17713
37013,Beaufort County,North Carolina,47464
37015,Bertie County,North Carolina,20344
37017,Bladen County,North Carolina,34843
37019,Brunswick County,North Carolina,115301
37021,Buncombe County,North Carolina,247912
37023,Burke County,North Carolina,89842
37025,Cabarrus County,North Carolina,187226
37027,Caldwell County,North Carolina,81990
37029,Camden County,North Carolina,10187
37031,Carteret County,North Carolina,68434
37033,Caswell County,North Carolina,23190
37035,Catawba County,North Carolina,154810
37037,Chatham County,North Carolina,66817
37039,Cherokee County,North Carolina,27218
37041,Chowan County,North Carolina,14726
37043,Clay County,North Carolina,10584
37045,Cleveland County,North Carolina,97047
37047,Columbus County,North Carolina,57246
37049,Craven County,North Carolina,104489
37051,Cumberland County,North Carolina,325871
37053,Currituck County,North Carolina,24396
37055,Dare County,North Carolina,35019
37057,Davidson County,North Carolina,163420
37059,Davie County,North Carolina,41554
37061,Duplin County,North Carolina,60084
37063,Durham County,North Carolina,288133
37065,Edgecombe County,North Carolina,55574
37067,Forsyth County,North Carolina,361220
37069,Franklin County,North Carolina,62260
37071,Gaston County,North Carolina,209420
37073,Gates County,North Carolina,11650
37075,Graham County,North Carolina,8736
37077,Granville County,North Carolina,58275
37079,Greene County,North Carolina,21232
37081,Guilford County,North Carolina,506610
37083,Halifax County,North Carolina,53453
37085,Harnett County,North Carolina,124987
37087,Haywood County,North Carolina,59183
37089,Henderson County,North Carolina,109540
37091,Hertford County,North Carolina,24431
37093,Hoke County,North Carolina,51322
37095,Hyde County,North Carolina,5721
37097,Iredell County,North Carolina,164517
37099,Jackson County,North Carolina,40919
37101,Johnston County,North Carolina,177967
37103,Jones County,North Carolina,10215
37105,Lee County,North Carolina,60266
37107,Lenoir County,North Carolina,58914
37109,Lincoln County,North Carolina,79740
37111,McDowell County,North Carolina,44961
37113,Macon County,North Carolina,33857
37115,Madison County,North Carolina,21022
37117,Martin County,North Carolina,23699
37119,Mecklenburg County,North Carolina,990977
37121,Mitchell County,North Carolina,15328
37123,Montgomery County,North Carolina,27571
37125,Moore County,North Carolina,91587
37127,Nash County,North Carolina,95093
37129,New Hanover County,North Carolina,213267
37131,Northampton County,North Carolina,20839
37133,Onslow County,North Carolina,185220
37135,Orange County,North Carolina,140352
37137,Pamlico County,North Carolina,12953
37139,Pasquotank County,North Carolina,39981
37141,Pender County,North Carolina,55334
37143,Perquimans County,North Carolina,13601
37145,Person County,North Carolina,39276
37147,Pitt County,North Carolina,174263
37149,Polk County,North Carolina,20411
37151,Randolph County,North Carolina,142577
37153,Richmond County,North Carolina,46405
37155,Robeson County,North Carolina,134841
37157,Rockingham County,North Carolina,91878
37159,Rowan County,North Carolina,138323
37161,Rutherford County,North Carolina,66956
37163,Sampson County,North Carolina,64150
37165,Scotland County,North Carolina,36025
37167,Stanly County,North Carolina,60635
37169,Stokes County,North Carolina,46588
37171,Surry County,North Carolina,73050
37173,Swain County,North Carolina,14058
37175,Transylvania County,North Carolina,32903
37177,Tyrrell County,North Carolina,4109
37179,Union County,North Carolina,212756
37181,Vance County,North Carolina,44808
37183,Wake County,North Carolina,974289
37185,Warren County,North Carolina,20575
37187,Washington County,North Carolina,12722
37189,Watauga County,North Carolina,52372
37191,Wayne County,North Carolina,124583
37193,Wilkes County,North Carolina,69023
37195,Wilson County,North Carolina,81667
37197,Yadkin County,North Carolina,38038
37199,Yancey County,North Carolina,17566
38001,Adams County,North Dakota,2360
38003,Barnes County,North Dakota,11190
38005,Benson County,North Dakota,6877
38007,Billings County,North Dakota,874
38009,Bottineau County,North Dakota,6736
38011,Bowman County,North Dakota,3214
38013,Burke County,North Dakota,2306
38015,Burleigh County,North Dakota,88457
38017,Cass County,North Dakota,162829
38019,Cavalier County,North Dakota,3896
38021,Dickey County,North Dakota,5248
38023,Divide County,North Dakota,2314
38025,Dunn County,North Dakota,4162
38027,Eddy County,North Dakota,2404
38029,Emmons County,North Dakota,3486
38031,Foster County,North Dakota,3366
38033,Golden Valley County,North Dakota,1823
38035,Grand Forks County,North Dakota,69179
38037,Grant County,North Dakota,2377
38039,Griggs County,North Dakota,2296
38041,Hettinger County,North Dakota,2660
38043,Kidder County,North Dakota,2428
38045,LaMoure County,North Dakota,4166
38047,Logan County,North Dakota,1946
38049,McHenry County,North Dakota,5922
38051,McIntosh County,North Dakota,2754
38053,McKenzie County,North Dakota,9314
38055,McLean County,North Dakota,9517
38057,Mercer County,North Dakota,8592
38059,Morton County,North Dakota,28990
38061,Mountrail County,North Dakota,9376
38063,Nelson County,North Dakota,3095
38065,Oliver County,North Dakota,1874
38067,Pembina County,North Dakota,7181
38069,Pierce County,North Dakota,4451
38071,Ramsey County,North Dakota,11554
38073,Ransom County,North Dakota,5516
38075,Renville County,North Dakota,2608
38077,Richland County,North Dakota,16339
38079,Rolette County,North Dakota,14582
38081,Sargent County,North Dakota,3890
38083,Sheridan County,North Dakota,1304
38085,Sioux County,North Dakota,4430
38087,Slope County,North Dakota,761
38089,Stark County,North Dakota,28212
38091,Steele County,North Dakota,1960
38093,Stutsman County,North Dakota,21120
38095,Towner County,North Dakota,2317
38097,Traill County,North Dakota,8245
38099,Walsh County,North Dakota,11104
38101,Ward County,North Dakota,67990
38103,Wells County,North Dakota,4206
38105,Williams County,North Dakota,29595
39001,Adams County,Ohio,28105
39003,Allen County,Ohio,105298
39005,Ashland County,Ohio,53043
39007,Ashtabula County,Ohio,99811
39009,Athens County,Ohio,64681
39011,Auglaize County,Ohio,45920
39013,Belmont County,Ohio,69571
39015,Brown County,Ohio,44264
39017,Butler County,Ohio,371272
39019,Carroll County,Ohio,28275
39021,Champaign County,Ohio,39455
39023,Clark County,Ohio,136167
39025,Clermont County,Ohio,200218
39027,Clinton County,Ohio,41945
39029,Columbiana County,Ohio,105893
39031,Coshocton County,Ohio,36760
39033,Crawford County,Ohio,42808
39035,Cuyahoga County,Ohio,1263154
39037,Darke County,Ohio,52376
39039,Defiance County,Ohio,38532
39041,Delaware County,Ohio,184979
39043,Erie County,Ohio,76048
39045,Fairfield County,Ohio,148867
39047,Fayette County,Ohio,28800
39049,Franklin County,Ohio,1212263
39051,Fulton County,Ohio,42488
39053,Gallia County,Ohio,30621
39055,Geauga County,Ohio,93972
39057,Greene County,Ohio,163204
39059,Guernsey County,Ohio,39636
39061,Hamilton County,Ohio,804520
39063,Hancock County,Ohio,75773
39065,Hardin County,Ohio,31641
39067,Harrison County,Ohio,15622
39069,Henry County,Ohio,28092
39071,Highland County,Ohio,43299
39073,Hocking County,Ohio,28665
39075,Holmes County,Ohio,43593
39077,Huron County,Ohio,58889
39079,Jackson County,Ohio,32783
39081,Jefferson County,Ohio,67964
39083,Knox County,Ohio,60810
39085,Lake County,Ohio,229857
39087,Lawrence County,Ohio,61917
39089,Licking County,Ohio,168375
39091,Logan County,Ohio,45481
39093,Lorain County,Ohio,302827
39095,Lucas County,Ohio,436393
39097,Madison County,Ohio,43277
39099,Mahoning County,Ohio,233869
39101,Marion County,Ohio,65905
39103,Medina County,Ohio,174915
39105,Meigs County,Ohio,23496
39107,Mercer County,Ohio,40784
39109,Miami County,Ohio,103439
39111,Monroe County,Ohio,14585
39113,Montgomery County,Ohio,535846
39115,Morgan County,Ohio,14904
39117,Morrow County,Ohio,35033
39119,Muskingum County,Ohio,85231
39121,Noble County,Ohio,14628
39123,Ottawa County,Ohio,41153
39125,Paulding County,Ohio,19254
39127,Perry County,Ohio,35997
39129,Pickaway County,Ohio,56304
39131,Pike County,Ohio,28367
39133,Portage County,Ohio,163862
39135,Preble County,Ohio,41732
39137,Putnam County,Ohio,34088
39139,Richland County,Ohio,121773
39141,Ross County,Ohio,77910
39143,Sandusky County,Ohio,60098
39145,Scioto County,Ohio,78153
39147,Seneca County,Ohio,55914
39149,Shelby County,Ohio,49192
39151,Stark County,Ohio,375432
39153,Summit County,Ohio,541824
39155,Trumbull County,Ohio,206442
39157,Tuscarawas County,Ohio,92672
39159,Union County,Ohio,53306
39161,Van Wert County,Ohio,28459
39163,Vinton County,Ohio,13276
39165,Warren County,Ohio,219169
39167,Washington County,Ohio,61310
39169,Wayne County,Ohio,115071
39171,Williams County,Ohio,37500
39173,Wood County,Ohio,129264
39175,Wyandot County,Ohio,22447
40001,Adair County,Oklahoma,22194
40003,Alfalfa County,Oklahoma,5847
40005,Atoka County,Oklahoma,13898
40007,Beaver County,Oklahoma,5566
40009,Beckham County,Oklahoma,23637
40011,Blaine County,Oklahoma,9720
40013,Bryan County,Oklahoma,44244
40015,Caddo County,Oklahoma,29594
40017,Canadian County,Oklahoma,126123
40019,Carter County,Oklahoma,48491
40021,Cherokee County,Oklahoma,48017
40023,Choctaw County,Oklahoma,15045
40025,Cimarron County,Oklahoma,2335
40027,Cleveland County,Oklahoma,269340
40029,Coal County,Oklahoma,5867
40031,Comanche County,Oklahoma,124937
40033,Cotton County,Oklahoma,6152
40035,Craig County,Oklahoma,14672
40037,Creek County,Oklahoma,70470
40039,Custer County,Oklahoma,29377
40041,Delaware County,Oklahoma,41377
40043,Dewey County,Oklahoma,4844
40045,Ellis County,Oklahoma,4170
40047,Garfield County,Oklahoma,62267
40049,Garvin County,Oklahoma,27334
40051,Grady County,Oklahoma,53685
40053,Grant County,Oklahoma,4528
40055,Greer County,Oklahoma,6171
40057,Harmon County,Oklahoma,2869
40059,Harper County,Oklahoma,3813
40061,Haskell County,Oklahoma,13052
40063,Hughes County,Oklahoma,13823
40065,Jackson County,Oklahoma,26088
40067,Jefferson County,Oklahoma,6432
40069,Johnston County,Oklahoma,10990
40071,Kay County,Oklahoma,45633
40073,Kingfisher County,Oklahoma,15276
40075,Kiowa County,Oklahoma,9341
40077,Latimer County,Oklahoma,10775
40079,Le Flore County,Oklahoma,49774
40081,Lincoln County,Oklahoma,34351
40083,Logan County,Oklahoma,44422
40085,Love County,Oklahoma,9742
40087,McClain County,Oklahoma,36511
40089,McCurtain County,Oklahoma,33065
40091,McIntosh County,Oklahoma,20493
40093,Major County,Oklahoma,7683
40095,Marshall County,Oklahoma,15988
40097,Mayes County,Oklahoma,40804
40099,Murray County,Oklahoma,13712
40101,Muskogee County,Oklahoma,70303
40103,Noble County,Oklahoma,11446
40105,Nowata County,Oklahoma,10555
40107,Okfuskee County,Oklahoma,12377
40109,Oklahoma County,Oklahoma,755245
40111,Okmulgee County,Oklahoma,39438
40113,Osage County,Oklahoma,47987
40115,Ottawa County,Oklahoma,32245
40117,Pawnee County,Oklahoma,16513
40119,Payne County,Oklahoma,79066
40121,Pittsburg County,Oklahoma,44703
40123,Pontotoc County,Oklahoma,37992
40125,Pottawatomie County,Oklahoma,71158
40127,Pushmataha County,Oklahoma,11233
40129,Roger Mills County,Oklahoma,3743
40131,Rogers County,Oklahoma,89044
40133,Seminole County,Oklahoma,25426
40135,Sequoyah County,Oklahoma,41218
40137,Stephens County,Oklahoma,44919
40139,Texas County,Oklahoma,22081
40141,Tillman County,Oklahoma,7711
40143,Tulsa County,Oklahoma,622409
40145,Wagoner County,Oklahoma,75700
40147,Washington County,Oklahoma,51577
40149,Washita County,Oklahoma,11678
40151,Woods County,Oklahoma,9041
40153,Woodward County,Oklahoma,21221
41001,Baker County,Oregon,16018
41003,Benton County,Oregon,86591
41005,Clackamas County,Oregon,388263
41007,Clatsop County,Oregon,37244
41009,Columbia County,Oregon,49344
41011,Coos County,Oregon,62282
41013,Crook County,Oregon,20815
41015,Curry County,Oregon,22339
41017,Deschutes County,Oregon,165954
41019,Douglas County,Oregon,106940
41021,Gilliam County,Oregon,1947
41023,Grant County,Oregon,7283
41025,Harney County,Oregon,7146
41027,Hood River County,Oregon,22675
41029,Jackson County,Oregon,208545
41031,Jefferson County,Oregon,21145
41033,Josephine County,Oregon,83306
41035,Klamath County,Oregon,65910
41037,Lake County,Oregon,7820
41039,Lane County,Oregon,356212
41041,Lincoln County,Oregon,46350
41043,Linn County,Oregon,118765
41045,Malheur County,Oregon,30479
41047,Marion County,Oregon,323614
41049,Morrow County,Oregon,11336
41051,Multnomah County,Oregon,766135
41053,Polk County,Oregon,76794
41055,Sherman County,Oregon,1731
41057,Tillamook County,Oregon,25317
41059,Umatilla County,Oregon,76720
41061,Union County,Oregon,25652
41063,Wallowa County,Oregon,6814
41065,Wasco County,Oregon,25477
41067,Washington County,Oregon,554996
41069,Wheeler County,Oregon,1381
41071,Yamhill County,Oregon,100725
42001,Adams County,Pennsylvania,101546
42003,Allegheny County,Pennsylvania,1231527
42005,Armstrong County,Pennsylvania,68107
42007,Beaver County,Pennsylvania,170115
42009,Bedford County,Pennsylvania,49055
42011,Berks County,Pennsylvania,413521
42013,Blair County,Pennsylvania,126314
42015,Bradford County,Pennsylvania,62316
42017,Bucks County,Pennsylvania,626976
42019,Butler County,Pennsylvania,185476
42021,Cambria County,Pennsylvania,140499
42023,Cameron County,Pennsylvania,4886
42025,Carbon County,Pennsylvania,64786
42027,Centre County,Pennsylvania,155403
42029,Chester County,Pennsylvania,509468
42031,Clarion County,Pennsylvania,39155
42033,Clearfield County,Pennsylvania,81174
42035,Clinton County,Pennsylvania,39954
42037,Columbia County,Pennsylvania,66797
42039,Crawford County,Pennsylvania,87376
42041,Cumberland County,Pennsylvania,241212
42043,Dauphin County,Pennsylvania,270937
42045,Delaware County,Pennsylvania,561973
42047,Elk County,Pennsylvania,31479
42049,Erie County,Pennsylvania,280294
42051,Fayette County,Pennsylvania,134999
42053,Forest County,Pennsylvania,7631
42055,Franklin County,Pennsylvania,152085
42057,Fulton County,Pennsylvania,14670
42059,Greene County,Pennsylvania,37838
42061,Huntingdon County,Pennsylvania,45694
42063,Indiana County,Pennsylvania,87745
42065,Jefferson County,Pennsylvania,44966
42067,Juniata County,Pennsylvania,24768
42069,Lackawanna County,Pennsylvania,213931
42071,Lancaster County,Pennsylvania,529600
42073,Lawrence County,Pennsylvania,89333
42075,Lebanon County,Pennsylvania,135486
42077,Lehigh County,Pennsylvania,355092
42079,Luzerne County,Pennsylvania,320103
42081,Lycoming County,Pennsylvania,116754
42083,McKean County,Pennsylvania,42979
42085,Mercer County,Pennsylvania,115195
42087,Mifflin County,Pennsylvania,46616
42089,Monroe County,Pennsylvania,167148
42091,Montgomery County,Pennsylvania,812376
42093,Montour County,Pennsylvania,18541
42095,Northampton County,Pennsylvania,299791
42097,Northumberland County,Pennsylvania,94076
42099,Perry County,Pennsylvania,45562
42101,Philadelphia County,Pennsylvania,1553165
42103,Pike County,Pennsylvania,56591
42105,Potter County,Pennsylvania,17497
42107,Schuylkill County,Pennsylvania,146920
42109,Snyder County,Pennsylvania,39865
42111,Somerset County,Pennsylvania,76520
42113,Sullivan County,Pennsylvania,6351
42115,Susquehanna County,Pennsylvania,42286
42117,Tioga County,Pennsylvania,42463
42119,Union County,Pennsylvania,44867
42121,Venango County,Pennsylvania,53907
42123,Warren County,Pennsylvania,40885
42125,Washington County,Pennsylvania,208206
42127,Wayne County,Pennsylvania,51548
42129,Westmoreland County,Pennsylvania,362437
42131,Wyoming County,Pennsylvania,28003
42133,York County,Pennsylvania,438965
44001,Bristol County[13],Rhode Island,49220
44003,Kent County[13],Rhode Island,165035
44005,Newport County[13],Rhode Island,82397
44007,Providence County[13],Rhode Island,628600
44009,Washington County[13],Rhode Island,126259
45001,Abbeville County,South Carolina,25007
45003,Aiken County,South Carolina,164176
45005,Allendale County,South Carolina,9839
45007,Anderson County,South Carolina,190641
45009,Bamberg County,South Carolina,15430
45011,Barnwell County,South Carolina,22119
45013,Beaufort County,South Carolina,171838
45015,Berkeley County,South Carolina,194020
45017,Calhoun County,South Carolina,15055
45019,Charleston County,South Carolina,372803
45021,Cherokee County,South Carolina,55885
45023,Chester County,South Carolina,32578
45025,Chesterfield County,South Carolina,46197
45027,Clarendon County,South Carolina,34355
45029,Colleton County,South Carolina,37788
45031,Darlington County,South Carolina,67935
45033,Dillon County,South Carolina,31229
45035,Dorchester County,South Carolina,145397
45037,Edgefield County,South Carolina,26436
45039,Fairfield County,South Carolina,23109
45041,Florence County,South Carolina,138326
45043,Georgetown County,South Carolina,60440
45045,Greenville County,South Carolina,474266
45047,Greenwood County,South Carolina,69723
45049,Hampton County,South Carolina,20408
45051,Horry County,South Carolina,289650
45053,Jasper County,South Carolina,26629
45055,Kershaw County,South Carolina,62516
45057,Lancaster County,South Carolina,80458
45059,Laurens County,South Carolina,66229
45061,Lee County,South Carolina,18347
45063,Lexington County,South Carolina,273752
45065,McCormick County,South Carolina,9947
45067,Marion County,South Carolina,32072
45069,Marlboro County,South Carolina,28003
45071,Newberry County,South Carolina,37521
45073,Oconee County,South Carolina,75045
45075,Orangeburg County,South Carolina,90942
45077,Pickens County,South Carolina,119829
45079,Richland County,South Carolina,399256
45081,Saluda County,South Carolina,20091
45083,Spartanburg County,South Carolina,290969
45085,Sumter County,South Carolina,108123
45087,Union County,South Carolina,28030
45089,Williamsburg County,South Carolina,33067
45091,York County,South Carolina,239363
46003,Aurora County,South Dakota,2720
46005,Beadle County,South Dakota,18080
46007,Bennett County,South Dakota,3452
46009,Bon Homme County,South Dakota,7046
46011,Brookings County,South Dakota,32968
46013,Brown County,South Dakota,37907
46015,Brule County,South Dakota,5366
46017,Buffalo County,South Dakota,2024
46019,Butte County,South Dakota,10330
46021,Campbell County,South Dakota,1334
46023,Charles Mix County,South Dakota,9241
46025,Clark County,South Dakota,3610
46027,Clay County,South Dakota,13935
46029,Codington County,South Dakota,27853
46031,Corson County,South Dakota,4215
46033,Custer County,South Dakota,8468
46035,Davison County,South Dakota,19823
46037,Day County,South Dakota,5596
46039,Deuel County,South Dakota,4320
46041,Dewey County,South Dakota,5586
46043,Douglas County,South Dakota,3023
46045,Edmunds County,South Dakota,4041
46047,Fall River County,South Dakota,6839
46049,Faulk County,South Dakota,2386
46051,Grant County,South Dakota,7281
46053,Gregory County,South Dakota,4242
46055,Haakon County,South Dakota,1894
46057,Hamlin County,South Dakota,5961
46059,Hand County,South Dakota,3391
46061,Hanson County,South Dakota,3405
46063,Harding County,South Dakota,1262
46065,Hughes County,South Dakota,17508
46067,Hutchinson County,South Dakota,7145
46069,Hyde County,South Dakota,1391
46071,Jackson County,South Dakota,3216
46073,Jerauld County,South Dakota,2066
46075,Jones County,South Dakota,1001
46077,Kingsbury County,South Dakota,5065
46079,Lake County,South Dakota,12055
46081,Lawrence County,South Dakota,24910
46083,Lincoln County,South Dakota,49858
46085,Lyman County,South Dakota,3892
46087,McCook County,South Dakota,5654
46089,McPherson County,South Dakota,2457
46091,Marshall County,South Dakota,4763
46093,Meade County,South Dakota,27202
46095,Mellette County,South Dakota,2081
46097,Miner County,South Dakota,2333
46099,Minnehaha County,South Dakota,179640
46101,Moody County,South Dakota,6404
46102,Oglala Lakota County,South Dakota,14118
46103,Pennington County,South Dakota,105761
46105,Perkins County,South Dakota,3037
46107,Potter County,South Dakota,2394
46109,Roberts County,South Dakota,10251
46111,Sanborn County,South Dakota,2324
46115,Spink County,South Dakota,6610
46117,Stanley County,South Dakota,2981
46119,Sully County,South Dakota,1437
46121,Todd County,South Dakota,9982
46123,Tripp County,South Dakota,5498
46125,Turner County,South Dakota,8361
46127,Union County,South Dakota,14829
46129,Walworth County,South Dakota,5524
46135,Yankton County,South Dakota,22696
46137,Ziebach County,South Dakota,2834
47001,Anderson County,Tennessee,75542
47003,Bedford County,Tennessee,45901
47005,Benton County,Tennessee,16290
47007,Bledsoe County,Tennessee,12841
47009,Blount County,Tennessee,125099
47011,Bradley County,Tennessee,101848
47013,Campbell County,Tennessee,40238
47015,Cannon County,Tennessee,13775
47017,Carroll County,Tennessee,28513
47019,Carter County,Tennessee,57338
47021,Cheatham County,Tennessee,39492
47023,Chester County,Tennessee,17321
47025,Claiborne County,Tennessee,31560
47027,Clay County,Tennessee,7774
47029,Cocke County,Tennessee,35479
47031,Coffee County,Tennessee,53357
47033,Crockett County,Tennessee,14591
47035,Cumberland County,Tennessee,57466
47037,Davidson County,Tennessee,658602
47039,Decatur County,Tennessee,11661
47041,DeKalb County,Tennessee,19164
47043,Dickson County,Tennessee,50266
47045,Dyer County,Tennessee,38213
47047,Fayette County,Tennessee,38690
47049,Fentress County,Tennessee,17909
47051,Franklin County,Tennessee,41129
47053,Gibson County,Tennessee,49457
47055,Giles County,Tennessee,28746
47057,Grainger County,Tennessee,22702
47059,Greene County,Tennessee,68267
47061,Grundy County,Tennessee,13498
47063,Hamblen County,Tennessee,63074
47065,Hamilton County,Tennessee,348673
47067,Hancock County,Tennessee,6679
47069,Hardeman County,Tennessee,26306
47071,Hardin County,Tennessee,26034
47073,Hawkins County,Tennessee,56800
47075,Haywood County,Tennessee,18224
47077,Henderson County,Tennessee,28048
47079,Henry County,Tennessee,32210
47081,Hickman County,Tennessee,24267
47083,Houston County,Tennessee,8292
47085,Humphreys County,Tennessee,18243
47087,Jackson County,Tennessee,11517
47089,Jefferson County,Tennessee,52123
47091,Johnson County,Tennessee,17977
47093,Knox County,Tennessee,444622
47095,Lake County,Tennessee,7731
47097,Lauderdale County,Tennessee,27795
47099,Lawrence County,Tennessee,41990
47101,Lewis County,Tennessee,11961
47103,Lincoln County,Tennessee,33633
47105,Loudon County,Tennessee,50448
47107,McMinn County,Tennessee,52341
47109,McNairy County,Tennessee,26140
47111,Macon County,Tennessee,22701
47113,Madison County,Tennessee,98733
47115,Marion County,Tennessee,28374
47117,Marshall County,Tennessee,31130
47119,Maury County,Tennessee,83761
47121,Meigs County,Tennessee,11649
47123,Monroe County,Tennessee,45265
47125,Montgomery County,Tennessee,184119
47127,Moore County,Tennessee,6301
47129,Morgan County,Tennessee,21915
47131,Obion County,Tennessee,31131
47133,Overton County,Tennessee,22075
47135,Perry County,Tennessee,7869
47137,Pickett County,Tennessee,5090
47139,Polk County,Tennessee,16690
47141,Putnam County,Tennessee,73525
47143,Rhea County,Tennessee,32513
47145,Roane County,Tennessee,53047
47147,Robertson County,Tennessee,67383
47149,Rutherford County,Tennessee,281029
